 [antenna_current.dat]

     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
   132  -0.00018953  -0.00181897   0.00182882       -95.95
   133  -0.00052815  -0.00137704   0.00147484      -110.98
   134  -0.00085825  -0.00091278   0.00125290      -133.24
   135  -0.00117393  -0.00043501   0.00125193      -159.67
   136  -0.00146947   0.00004721   0.00147023      -181.84
   137  -0.00173950   0.00052469   0.00181691      -196.78
   138  -0.00197900   0.00098828   0.00221204      -206.54
   139  -0.00218344   0.00142905   0.00260952      -213.20
   140  -0.00234885   0.00183840   0.00298275      -218.05
   141  -0.00247183   0.00220824   0.00331455      -221.78
   142  -0.00254963   0.00253110   0.00359264      -224.79
   143  -0.00258015   0.00280024   0.00380769      -227.34
   144  -0.00256203   0.00300978   0.00395256      -229.59
   145  -0.00249412   0.00315451   0.00402139      -231.67
   146  -0.00237788   0.00323116   0.00401182      -233.65
   147  -0.00220376   0.00323062   0.00391068      -235.70
   148  -0.00196787   0.00315062   0.00371469       121.99
   149  -0.00171161   0.00301243   0.00346473       119.60
   150  -0.00140509   0.00278708   0.00312123       116.75
   151  -0.00107852   0.00250782   0.00272990       113.27
   152  -0.00075971   0.00221897   0.00234542       108.90
   153  -0.00042297   0.00189308   0.00193975       102.59
   154  -0.00011554   0.00157961   0.00158383        94.18
   155   0.00018069   0.00126023   0.00127312        81.84
   156   0.00047000   0.00093049   0.00104245        63.20
   157   0.00074720   0.00059572   0.00095561        38.56
   158   0.00100882   0.00026003   0.00104179        14.45
   159   0.00125102  -0.00007177   0.00125308        -3.28
   160   0.00147015  -0.00039475   0.00152223       -15.03
   161   0.00166280  -0.00070395   0.00180567       -22.95
   162   0.00182589  -0.00099450   0.00207916       -28.58
   163   0.00195675  -0.00126179   0.00232830       -32.82
   164   0.00205320  -0.00150155   0.00254368       -36.18
   165   0.00211361  -0.00170993   0.00271868       -38.97
   166   0.00213691  -0.00188361   0.00284857       -41.40
   167   0.00212265  -0.00201987   0.00293010       -43.58
   168   0.00207102  -0.00211660   0.00296127       -45.62
   169   0.00198282  -0.00217244   0.00294127       -47.61
   170   0.00185951  -0.00218670   0.00287044       -49.62
   171   0.00170311  -0.00215947   0.00275025       -51.74
   172   0.00151624  -0.00209158   0.00258335       -54.06
   173   0.00130206  -0.00198457   0.00237358       -56.73
   174   0.00106418  -0.00184072   0.00212621       -59.97
   175   0.00080665  -0.00166297   0.00184829       -64.12
   176   0.00053386  -0.00145489   0.00154975       -69.85
   177   0.00025048  -0.00122060   0.00124604       -78.40
   178  -0.00003865  -0.00096473   0.00096550       -92.29
   179  -0.00032854  -0.00069230   0.00076630      -115.39
   180  -0.00061421  -0.00040868   0.00073775      -146.36
   181  -0.00089072  -0.00011946   0.00089870      -172.36
   182  -0.00115330   0.00016962   0.00116571      -188.37
   183  -0.00139738   0.00045281   0.00146892      -197.95
   184  -0.00161873   0.00072439   0.00177342      -204.11
   185  -0.00181347   0.00097881   0.00206076      -208.36
   186  -0.00197818   0.00121075   0.00231929      -211.47
   187  -0.00210994   0.00141527   0.00254063      -213.85
   188  -0.00220637   0.00158779   0.00271830      -215.74
   189  -0.00226568   0.00172426   0.00284717      -217.27
   190  -0.00228665   0.00182118   0.00292326      -218.54
   191  -0.00226870   0.00187564   0.00294365      -219.58
   192  -0.00221180   0.00188542   0.00290635      -220.45
   193  -0.00211639   0.00184894   0.00281028      -221.14
   194  -0.00198343   0.00176539   0.00265529      -221.67
   195  -0.00181344   0.00163399   0.00244100      -222.02
   196  -0.00160944   0.00145716   0.00217109      -222.16
   197  -0.00135899   0.00122179   0.00182746      -221.96
   198  -0.00105851   0.00092491   0.00140567       138.85
   199  -0.00076126   0.00062318   0.00098380       140.70
   200  -0.00042600   0.00027108   0.00050493       147.53
   201   0.00161563  -0.00480489   0.00506924       -71.41
   202   0.00175759  -0.00491009   0.00521518       -70.30
   203   0.00199808  -0.00502700   0.00540954       -68.32
   204   0.00224125  -0.00506118   0.00553523       -66.11
   205   0.00248549  -0.00501171   0.00559419       -63.62
   206   0.00271903  -0.00486881   0.00557659       -60.82
   207   0.00293490  -0.00462772   0.00547992       -57.62
   208   0.00312706  -0.00428495   0.00530465       -53.88
   209   0.00329068  -0.00383400   0.00505253       -49.36
   210   0.00342189  -0.00327944   0.00473963       -43.78
   211   0.00351772  -0.00253973   0.00433873       -35.83
   212   0.00357606  -0.00190228   0.00405054       -28.01
   213   0.00359565   0.00063056   0.00365052         9.95
   214   0.00357606  -0.00190228   0.00405054       -28.01
   215   0.00351772  -0.00253973   0.00433873       -35.83
   216   0.00342189  -0.00327944   0.00473963       -43.78
   217   0.00329068  -0.00383400   0.00505253       -49.36
   218   0.00312706  -0.00428495   0.00530465       -53.88
   219   0.00293490  -0.00462772   0.00547992       -57.62
   220   0.00271903  -0.00486881   0.00557659       -60.82
   221   0.00248549  -0.00501171   0.00559419       -63.62
   222   0.00224125  -0.00506118   0.00553523       -66.11
   223   0.00199808  -0.00502700   0.00540954       -68.32
   224   0.00175759  -0.00491009   0.00521518       -70.30
   225   0.00161563  -0.00480489   0.00506924       -71.41



     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
     1   0.00006742   0.00012085   0.00013838        60.85
     2  -0.00022182   0.00042341   0.00047799       117.65
     3  -0.00043846   0.00066078   0.00079301       123.57
     4   0.00097389  -0.00392669   0.00404566       -76.07
     5   0.00070462  -0.00360869   0.00367684       -78.95
     6   0.00041860  -0.00324436   0.00327125       -82.65
     7   0.00011694  -0.00283456   0.00283697       -87.64
     8  -0.00019174  -0.00238731   0.00239499       -94.59
     9  -0.00050140  -0.00190927   0.00197401      -104.71
    10  -0.00080599  -0.00140785   0.00162224      -119.79
    11  -0.00109981  -0.00089085   0.00141534      -140.99
    12  -0.00137738  -0.00036644   0.00142530      -165.10
    13  -0.00163355   0.00015694   0.00164107      -185.49
    14  -0.00186354   0.00067080   0.00198060      -199.80
    15  -0.00206305   0.00116668   0.00237009      -209.49
    16  -0.00222830   0.00163639   0.00276461      -216.29
    17  -0.00235610   0.00207209   0.00313764      -221.33
    18  -0.00244393   0.00246653   0.00347226      -225.26
    19  -0.00248999   0.00281313   0.00375683      -228.49
    20  -0.00249318   0.00310611   0.00398295      -231.25
    21  -0.00245320   0.00334065   0.00414465      -233.71
    22  -0.00237049   0.00351292   0.00423790      -235.99
    23  -0.00224628   0.00362021   0.00426048      -238.18
    24  -0.00208254   0.00366096   0.00421184      -240.37
    25  -0.00188193   0.00363480   0.00409309      -242.63
    26  -0.00164783   0.00354255   0.00390705      -245.05
    27  -0.00138420   0.00338622   0.00365821      -247.77
    28  -0.00109555   0.00316900   0.00335302      -250.93
    29  -0.00078686   0.00289513   0.00300016      -254.79
    30  -0.00046350   0.00256994   0.00261140      -259.78
    31  -0.00013112   0.00219964   0.00220354      -266.59
    32   0.00020444   0.00179130   0.00180293      -276.51
    33   0.00053724   0.00135269   0.00145547      -291.66
    34   0.00086135   0.00089213   0.00124009      -313.99
    35   0.00117097   0.00041838   0.00124347      -340.34
    36   0.00146050  -0.00005956   0.00146172      -362.34
    37   0.00172465  -0.00053256   0.00180500      -377.16
    38   0.00195851  -0.00099153   0.00219520      -386.85
    39   0.00215767  -0.00142762   0.00258721      -393.49
    40   0.00231822  -0.00183230   0.00295490      -398.32
    41   0.00243687  -0.00219754   0.00328139      -402.04
    42   0.00251095  -0.00251594   0.00355455      -405.06
    43   0.00253843  -0.00278083   0.00376518      -407.61
    44   0.00251801  -0.00298639   0.00390626      -409.86
    45   0.00244862  -0.00312747   0.00397200      -411.94
    46   0.00233173  -0.00320087   0.00396012      -413.93
    47   0.00215793  -0.00319746   0.00385752      -415.99
    48   0.00192331  -0.00311487   0.00366082       -58.31
    49   0.00166894  -0.00297472   0.00341091       -60.71
    50   0.00136529  -0.00274795   0.00306843       -63.58
    51   0.00104222  -0.00246796   0.00267900       -67.11
    52   0.00072710  -0.00217906   0.00229716       -71.55
    53   0.00039455  -0.00185372   0.00189524       -77.98
    54   0.00009125  -0.00154137   0.00154407       -86.61
    55  -0.00020064  -0.00122373   0.00124007       -99.31
    56  -0.00048534  -0.00089632   0.00101929      -118.43
    57  -0.00075775  -0.00056445   0.00094488      -143.32
    58  -0.00101445  -0.00023216   0.00104068      -167.11
    59  -0.00125166   0.00009576   0.00125532      -184.38
    60  -0.00146582   0.00041446   0.00152328      -195.79
    61  -0.00165357   0.00071902   0.00180313      -203.50
    62  -0.00181191   0.00100468   0.00207181      -209.01
    63  -0.00193826   0.00126690   0.00231557      -213.17
    64  -0.00203050   0.00150147   0.00252534      -216.48
    65  -0.00208707   0.00170465   0.00269475      -219.24
    66  -0.00210696   0.00187319   0.00281925      -221.64
    67  -0.00208980   0.00200446   0.00289570      -223.81
    68  -0.00203580   0.00209645   0.00292225      -225.84
    69  -0.00194582   0.00214785   0.00289819      -227.83
    70  -0.00182134   0.00215808   0.00282393      -229.84
    71  -0.00166442   0.00212729   0.00270105      -231.96
    72  -0.00147769   0.00205636   0.00253223      -234.30
    73  -0.00126430   0.00194690   0.00232139      -237.00
    74  -0.00102786   0.00180122   0.00207386      -240.29
    75  -0.00077240   0.00162231   0.00179680      -244.54
    76  -0.00050228   0.00141376   0.00150033      -250.44
    77  -0.00022212   0.00117970   0.00120043      -259.34
    78   0.00006327   0.00092476   0.00092692      -273.91
    79   0.00034897   0.00065396   0.00074124      -298.09
    80   0.00063007   0.00037263   0.00073202      -329.40
    81   0.00090171   0.00008634   0.00090584      -354.53
    82   0.00115918  -0.00019923   0.00117618      -369.75
    83   0.00139802  -0.00047837   0.00147760      -378.89
    84   0.00161407  -0.00074544   0.00177789      -384.79
    85   0.00180355  -0.00099496   0.00205979      -388.88
    86   0.00196313  -0.00122170   0.00231223      -391.89
    87   0.00208997  -0.00142079   0.00252718      -394.21
    88   0.00218180  -0.00158776   0.00269837      -396.04
    89   0.00223688  -0.00171865   0.00282089      -397.54
    90   0.00225410  -0.00181006   0.00289090      -398.76
    91   0.00223294  -0.00185918   0.00290561      -399.78
    92   0.00217341  -0.00186388   0.00286317      -400.62
    93   0.00207605  -0.00182266   0.00276262      -401.28
    94   0.00194184  -0.00173483   0.00260391      -401.78
    95   0.00177135  -0.00159966   0.00238676      -402.08
    96   0.00156764  -0.00141967   0.00211494      -402.16
    97   0.00131844  -0.00118182   0.00177059      -401.87
    98   0.00102012  -0.00088303   0.00134922       -40.88
    99   0.00072540  -0.00058013   0.00092885       -38.65
   100   0.00039358  -0.00022777   0.00045474       -30.06
   101  -0.00006742  -0.00012085   0.00013838      -119.15
   102   0.00022182  -0.00042341   0.00047799       -62.35
   103   0.00043846  -0.00066078   0.00079301       -56.43
   104  -0.00097389   0.00392669   0.00404566       103.93
   105  -0.00070462   0.00360869   0.00367684       101.05
   106  -0.00041860   0.00324436   0.00327125        97.35
   107  -0.00011694   0.00283456   0.00283697        92.36
   108   0.00019174   0.00238731   0.00239499        85.41
   109   0.00050140   0.00190927   0.00197401        75.29
   110   0.00080599   0.00140785   0.00162224        60.21
   111   0.00109981   0.00089085   0.00141534        39.01
   112   0.00137738   0.00036644   0.00142530        14.90
   113   0.00163355  -0.00015694   0.00164107        -5.49
   114   0.00186354  -0.00067080   0.00198060       -19.80
   115   0.00206305  -0.00116668   0.00237009       -29.49
   116   0.00222830  -0.00163639   0.00276461       -36.29
   117   0.00235610  -0.00207209   0.00313764       -41.33
   118   0.00244393  -0.00246653   0.00347226       -45.26
   119   0.00248999  -0.00281313   0.00375683       -48.49
   120   0.00249318  -0.00310611   0.00398295       -51.25
   121   0.00245320  -0.00334065   0.00414465       -53.71
   122   0.00237049  -0.00351292   0.00423790       -55.99
   123   0.00224628  -0.00362021   0.00426048       -58.18
   124   0.00208254  -0.00366096   0.00421184       -60.37
   125   0.00188193  -0.00363480   0.00409309       -62.63
   126   0.00164783  -0.00354255   0.00390705       -65.05
   127   0.00138420  -0.00338622   0.00365821       -67.77
   128   0.00109555  -0.00316900   0.00335302       -70.93
   129   0.00078686  -0.00289513   0.00300016       -74.79
   130   0.00046350  -0.00256994   0.00261140       -79.78
   131   0.00013112  -0.00219964   0.00220354       -86.59
   132  -0.00020444  -0.00179130   0.00180293       -96.51
   133  -0.00053724  -0.00135269   0.00145547      -111.66
   134  -0.00086135  -0.00089213   0.00124009      -133.99
   135  -0.00117097  -0.00041838   0.00124347      -160.34
   136  -0.00146050   0.00005956   0.00146172      -182.34
   137  -0.00172465   0.00053256   0.00180500      -197.16
