 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -10.000  -14.1684   -6.2437   -6.2560   -7.8227
    -9.000  -14.4261   -7.0608   -6.7654   -8.9031
    -8.000  -14.6927   -7.9855   -7.3276  -10.1691
    -7.000  -14.9655   -9.0395   -7.9475  -11.6849
    -6.000  -15.2410  -10.2507   -8.6305  -13.5571
    -5.000  -15.5149  -11.6537   -9.3818  -15.9829
    -4.000  -15.7820  -13.2861  -10.2056  -19.3937
    -3.000  -16.0363  -15.1628  -11.1030  -25.0563
    -2.000  -16.2711  -17.1717  -12.0677  -30.0000
    -1.000  -16.4792  -18.7743  -13.0770  -25.4213
     0.000  -16.6534  -18.9213  -14.0773  -19.5594
     1.000  -16.7868  -17.4703  -14.9647  -16.0636
     2.000  -16.8737  -15.4514  -15.5795  -13.5854
     3.000  -16.9104  -13.5141  -15.7575  -11.6744
     4.000  -16.8952  -11.8162  -15.4382  -10.1265
     5.000  -16.8288  -10.3533  -14.7168   -8.8326
     6.000  -16.7146   -9.0892  -13.7655   -7.7270
     7.000  -16.5577   -7.9880  -12.7321   -6.7675
     8.000  -16.3644   -7.0208  -11.7070   -5.9252
     9.000  -16.1421   -6.1650  -10.7345   -5.1797
    10.000  -15.8980   -5.4032   -9.8324   -4.5157
    11.000  -15.6391   -4.7220   -9.0046   -3.9218
    12.000  -15.3714   -4.1107   -8.2492   -3.3891
    13.000  -15.1006   -3.5609   -7.5615   -2.9106
    14.000  -14.8311   -3.0659   -6.9364   -2.4807
    15.000  -14.5667   -2.6202   -6.3686   -2.0949
    16.000  -14.3104   -2.2193   -5.8534   -1.7494
    17.000  -14.0646   -1.8595   -5.3865   -1.4411
    18.000  -13.8310   -1.5377   -4.9643   -1.1675
    19.000  -13.6110   -1.2514   -4.5836   -0.9264
    20.000  -13.4057   -0.9984   -4.2416   -0.7160
    21.000  -13.2157   -0.7768   -3.9359   -0.5349
    22.000  -13.0416   -0.5852   -3.6645   -0.3816
    23.000  -12.8836   -0.4223   -3.4256   -0.2552
    24.000  -12.7420   -0.2870   -3.2179   -0.1548
    25.000  -12.6167   -0.1785   -3.0400   -0.0796
    26.000  -12.5079   -0.0960   -2.8910   -0.0290
    27.000  -12.4154   -0.0391   -2.7699   -0.0026
    28.000  -12.3391   -0.0071   -2.6761    0.0000
    29.000  -12.2789    0.0000   -2.6091   -0.0210
    30.000  -12.2346   -0.0175   -2.5685   -0.0653
    31.000  -12.2061   -0.0594   -2.5540   -0.1331
    32.000  -12.1930   -0.1260   -2.5655   -0.2242
    33.000  -12.1952   -0.2174   -2.6030   -0.3389
    34.000  -12.2126   -0.3338   -2.6666   -0.4774
    35.000  -12.2448   -0.4757   -2.7566   -0.6399
    36.000  -12.2916   -0.6436   -2.8735   -0.8270
    37.000  -12.3529   -0.8382   -3.0178   -1.0392
    38.000  -12.4283   -1.0604   -3.1903   -1.2771
    39.000  -12.5177   -1.3112   -3.3918   -1.5414
    40.000  -12.6209   -1.5919   -3.6235   -1.8332
    41.000  -12.7375   -1.9039   -3.8868   -2.1533
    42.000  -12.8673   -2.2490   -4.1835   -2.5030
    43.000  -13.0101   -2.6293   -4.5154   -2.8836
    44.000  -13.1657   -3.0472   -4.8851   -3.2965
    45.000  -13.3338   -3.5057   -5.2955   -3.7435
    46.000  -13.5141   -4.0082   -5.7502   -4.2262
    47.000  -13.7064   -4.5590   -6.2536   -4.7464
    48.000  -13.9105   -5.1630   -6.8112   -5.3060
    49.000  -14.1260   -5.8262   -7.4298   -5.9067
    50.000  -14.3527   -6.5559   -8.1181   -6.5495
    51.000  -14.5905   -7.3608   -8.8872   -7.2345
    52.000  -14.8389   -8.2511   -9.7520   -7.9601
    53.000  -15.0979   -9.2387  -10.7327   -8.7213
    54.000  -15.3671  -10.3366  -11.8574   -9.5073
    55.000  -15.6464  -11.5554  -13.1673  -10.2988
    56.000  -15.9357  -12.8963  -14.7263  -11.0636
    57.000  -16.2347  -14.3298  -16.6405  -11.7534
    58.000  -16.5434  -15.7483  -19.1067  -12.3056
    59.000  -16.8618  -16.8928  -22.5561  -12.6543
    60.000  -17.1899  -17.3702  -28.2664  -12.7536
    61.000  -17.5278  -16.9652  -30.0000  -12.5982
    62.000  -17.8756  -15.9059  -28.8888  -12.2268
    63.000  -18.2338  -14.5842  -22.9781  -11.7028
    64.000  -18.6027  -13.2527  -19.4977  -11.0908
    65.000  -18.9829  -12.0150  -17.0467  -10.4424
    66.000  -19.3750  -10.8986  -15.1662   -9.7928
    67.000  -19.7801   -9.9019  -13.6494   -9.1636
    68.000  -20.1992   -9.0134  -12.3860   -8.5670
    69.000  -20.6337   -8.2204  -11.3098   -8.0086
    70.000  -21.0852   -7.5107  -10.3783   -7.4907
    71.000  -21.5557   -6.8740   -9.5622   -7.0133
    72.000  -22.0475   -6.3014   -8.8408   -6.5752
    73.000  -22.5634   -5.7856   -8.1989   -6.1748
    74.000  -23.1068   -5.3204   -7.6249   -5.8102
    75.000  -23.6816   -4.9008   -7.1096   -5.4793
    76.000  -24.2928   -4.5224   -6.6460   -5.1803
    77.000  -24.9462   -4.1817   -6.2283   -4.9114
    78.000  -25.6491   -3.8756   -5.8520   -4.6711
    79.000  -26.4108   -3.6016   -5.5132   -4.4579
    80.000  -27.2431   -3.3574   -5.2088   -4.2705
    81.000  -28.1614   -3.1412   -4.9361   -4.1078
    82.000  -29.1865   -2.9514   -4.6928   -3.9689
    83.000  -30.0000   -2.7868   -4.4773   -3.8528
    84.000  -30.0000   -2.6462   -4.2879   -3.7591
    85.000  -30.0000   -2.5286   -4.1232   -3.6870
    86.000  -30.0000   -2.4334   -3.9824   -3.6362
    87.000  -30.0000   -2.3600   -3.8643   -3.6063
    88.000  -30.0000   -2.3078   -3.7685   -3.5972
    89.000  -30.0000   -2.2767   -3.6942   -3.6087
    90.000  -30.0000   -2.2663   -3.6410   -3.6410




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -2.2464   -3.5909   -3.5909
   -89.000  -30.0000   -2.2543   -3.5508   -3.6470
   -88.000  -30.0000   -2.2779   -3.5266   -3.7192
   -87.000  -30.0000   -2.3174   -3.5182   -3.8080
   -86.000  -30.0000   -2.3727   -3.5254   -3.9134
   -85.000  -30.0000   -2.4441   -3.5482   -4.0358
   -84.000  -30.0000   -2.5316   -3.5867   -4.1755
   -83.000  -30.0000   -2.6355   -3.6409   -4.3329
   -82.000  -29.4972   -2.7559   -3.7108   -4.5081
   -81.000  -28.5163   -2.8931   -3.7967   -4.7016
   -80.000  -27.6471   -3.0471   -3.8988   -4.9136
   -79.000  -26.8685   -3.2183   -4.0171   -5.1440
   -78.000  -26.1650   -3.4068   -4.1520   -5.3930
   -77.000  -25.5243   -3.6125   -4.3037   -5.6600
   -76.000  -24.9370   -3.8356   -4.4725   -5.9447
   -75.000  -24.3954   -4.0757   -4.6587   -6.2456
   -74.000  -23.8930   -4.3326   -4.8626   -6.5611
   -73.000  -23.4246   -4.6054   -5.0843   -6.8883
   -72.000  -22.9853   -4.8930   -5.3240   -7.2233
   -71.000  -22.5714   -5.1937   -5.5819   -7.5605
   -70.000  -22.1792   -5.5050   -5.8577   -7.8926
   -69.000  -21.8056   -5.8234   -6.1512   -8.2099
   -68.000  -21.4478   -6.1443   -6.4617   -8.5007
   -67.000  -21.1034   -6.4616   -6.7879   -8.7511
   -66.000  -20.7702   -6.7677   -7.1281   -8.9463
   -65.000  -20.4461   -7.0530   -7.4795   -9.0717
   -64.000  -20.1296   -7.3066   -7.8385   -9.1154
   -63.000  -19.8190   -7.5168   -8.1996   -9.0697
   -62.000  -19.5133   -7.6715   -8.5561   -8.9334
   -61.000  -19.2112   -7.7601   -8.8990   -8.7115
   -60.000  -18.9121   -7.7749   -9.2175   -8.4144
   -59.000  -18.6153   -7.7123   -9.4987   -8.0558
   -58.000  -18.3205   -7.5735   -9.7290   -7.6511
   -57.000  -18.0274   -7.3645   -9.8948   -7.2148
   -56.000  -17.7361   -7.0946   -9.9849   -6.7599
   -55.000  -17.4467   -6.7754   -9.9915   -6.2973
   -54.000  -17.1594   -6.4194   -9.9126   -5.8355
   -53.000  -16.8747   -6.0381   -9.7517   -5.3812
   -52.000  -16.5931   -5.6421   -9.5175   -4.9391
   -51.000  -16.3152   -5.2401   -9.2224   -4.5127
   -50.000  -16.0415   -4.8394   -8.8802   -4.1044
   -49.000  -15.7728   -4.4454   -8.5047   -3.7159
   -48.000  -15.5097   -4.0625   -8.1084   -3.3483
   -47.000  -15.2529   -3.6938   -7.7022   -3.0021
   -46.000  -15.0031   -3.3417   -7.2947   -2.6778
   -45.000  -14.7610   -3.0077   -6.8926   -2.3754
   -44.000  -14.5272   -2.6930   -6.5011   -2.0950
   -43.000  -14.3024   -2.3983   -6.1240   -1.8365
   -42.000  -14.0870   -2.1242   -5.7638   -1.5998
   -41.000  -13.8817   -1.8709   -5.4226   -1.3847
   -40.000  -13.6870   -1.6387   -5.1015   -1.1911
   -39.000  -13.5033   -1.4275   -4.8013   -1.0189
   -38.000  -13.3311   -1.2374   -4.5227   -0.8680
   -37.000  -13.1708   -1.0685   -4.2658   -0.7382
   -36.000  -13.0228   -0.9207   -4.0308   -0.6297
   -35.000  -12.8875   -0.7941   -3.8177   -0.5425
   -34.000  -12.7651   -0.6887   -3.6265   -0.4765
   -33.000  -12.6560   -0.6046   -3.4572   -0.4321
   -32.000  -12.5605   -0.5419   -3.3096   -0.4094
   -31.000  -12.4789   -0.5008   -3.1839   -0.4087
   -30.000  -12.4113   -0.4815   -3.0798   -0.4303
   -29.000  -12.3580   -0.4844   -2.9976   -0.4748
   -28.000  -12.3193   -0.5098   -2.9373   -0.5428
   -27.000  -12.2954   -0.5582   -2.8989   -0.6348
   -26.000  -12.2865   -0.6302   -2.8828   -0.7517
   -25.000  -12.2927   -0.7265   -2.8891   -0.8945
   -24.000  -12.3143   -0.8479   -2.9182   -1.0643
   -23.000  -12.3514   -0.9953   -2.9706   -1.2624
   -22.000  -12.4041   -1.1699   -3.0468   -1.4904
   -21.000  -12.4727   -1.3729   -3.1473   -1.7501
   -20.000  -12.5571   -1.6061   -3.2731   -2.0437
   -19.000  -12.6575   -1.8712   -3.4249   -2.3738
   -18.000  -12.7738   -2.1703   -3.6039   -2.7434
   -17.000  -12.9061   -2.5060   -3.8111   -3.1565
   -16.000  -13.0542   -2.8814   -4.0481   -3.6174
   -15.000  -13.2179   -3.3001   -4.3166   -4.1317
   -14.000  -13.3969   -3.7665   -4.6183   -4.7065
   -13.000  -13.5906   -4.2860   -4.9555   -5.3505
   -12.000  -13.7985   -4.8650   -5.3307   -6.0752
   -11.000  -14.0194   -5.5117   -5.7470   -6.8954
   -10.000  -14.2523   -6.2364   -6.2078   -7.8314
    -9.000  -14.4953   -7.0520   -6.7169   -8.9117
    -8.000  -14.7464   -7.9752   -7.2788  -10.1778
    -7.000  -15.0030   -9.0277   -7.8985  -11.6936
    -6.000  -15.2617  -10.2376   -8.5813  -13.5656
    -5.000  -15.5186  -11.6399   -9.3326  -15.9908
    -4.000  -15.7689  -13.2734  -10.1568  -19.3989
    -3.000  -16.0072  -15.1562  -11.0549  -25.0400
    -2.000  -16.2274  -17.1841  -12.0209  -30.0000
    -1.000  -16.4233  -18.8281  -13.0324  -25.3557
     0.000  -16.5883  -19.0161  -14.0364  -19.5391
     1.000  -16.7165  -17.5669  -14.9289  -16.0539
     2.000  -16.8027  -15.5301  -15.5500  -13.5799
     3.000  -16.8434  -13.5759  -15.7334  -11.6709
     4.000  -16.8369  -11.8654  -15.4165  -10.1243
     5.000  -16.7836  -10.3936  -14.6945   -8.8311
     6.000  -16.6860   -9.1228  -13.7407   -7.7260
     7.000  -16.5481   -8.0166  -12.7042   -6.7668
     8.000  -16.3756   -7.0455  -11.6760   -5.9247
     9.000  -16.1746   -6.1865  -10.7009   -5.1793
    10.000  -15.9516   -5.4221   -9.7965   -4.5154
    11.000  -15.7129   -4.7387   -8.9667   -3.9215
    12.000  -15.4643   -4.1255   -8.2096   -3.3888
    13.000  -15.2110   -3.5741   -7.5205   -2.9103
    14.000  -14.9574   -3.0776   -6.8942   -2.4804
    15.000  -14.7072   -2.6306   -6.3253   -2.0945
    16.000  -14.4634   -2.2286   -5.8091   -1.7490
    17.000  -14.2286   -1.8677   -5.3414   -1.4407
    18.000  -14.0045   -1.5449   -4.9184   -1.1671
    19.000  -13.7928   -1.2577   -4.5369   -0.9259
    20.000  -13.5945   -1.0039   -4.1942   -0.7156
    21.000  -13.4104   -0.7815   -3.8879   -0.5344
    22.000  -13.2412   -0.5892   -3.6158   -0.3812
    23.000  -13.0873   -0.4256   -3.3764   -0.2548
    24.000  -12.9489   -0.2897   -3.1681   -0.1544
    25.000  -12.8262   -0.1806   -2.9897   -0.0793
    26.000  -12.7193   -0.0976   -2.8402   -0.0288
    27.000  -12.6281   -0.0400   -2.7186   -0.0025
    28.000  -12.5526   -0.0076   -2.6244    0.0000
    29.000  -12.4926    0.0000   -2.5569   -0.0211
    30.000  -12.4481   -0.0170   -2.5158   -0.0657
    31.000  -12.4189   -0.0586   -2.5008   -0.1336
    32.000  -12.4048   -0.1247   -2.5118   -0.2251
    33.000  -12.4057   -0.2157   -2.5489   -0.3400
    34.000  -12.4213   -0.3317   -2.6121   -0.4788
    35.000  -12.4514   -0.4733   -2.7016   -0.6418
    36.000  -12.4959   -0.6408   -2.8181   -0.8294
    37.000  -12.5544   -0.8351   -2.9619   -1.0420
    38.000  -12.6268   -1.0570   -3.1338   -1.2805
    39.000  -12.7129   -1.3075   -3.3348   -1.5455
    40.000  -12.8124   -1.5879   -3.5660   -1.8379
    41.000  -12.9251   -1.8996   -3.8288   -2.1588
    42.000  -13.0507   -2.2445   -4.1249   -2.5094
    43.000  -13.1891   -2.6245   -4.4562   -2.8910
    44.000  -13.3399   -3.0421   -4.8252   -3.3050
    45.000  -13.5029   -3.5003   -5.2348   -3.7531
    46.000  -13.6780   -4.0025   -5.6887   -4.2371
    47.000  -13.8647   -4.5529   -6.1912   -4.7587
    48.000  -14.0629   -5.1564   -6.7478   -5.3198
    49.000  -14.2724   -5.8190   -7.3652   -5.9219
    50.000  -14.4928   -6.5479   -8.0520   -6.5662
    51.000  -14.7239   -7.3517   -8.8195   -7.2527
    52.000  -14.9656   -8.2404   -9.6822   -7.9794
    53.000  -15.2175   -9.2259  -10.6602   -8.7410
    54.000  -15.4796  -10.3203  -11.7814   -9.5265
    55.000  -15.7515  -11.5338  -13.0865  -10.3157
    56.000  -16.0332  -12.8661  -14.6384  -11.0755
    57.000  -16.3246  -14.2859  -16.5412  -11.7567
    58.000  -16.6256  -15.6834  -18.9866  -12.2960
    59.000  -16.9362  -16.8014  -22.3878  -12.6285
    60.000  -17.2564  -17.2583  -27.9119  -12.7104
    61.000  -17.5865  -16.8521  -30.0000  -12.5395
    62.000  -17.9266  -15.8072  -28.7617  -12.1566
    63.000  -18.2770  -14.5029  -22.9422  -11.6256
    64.000  -18.6383  -13.1859  -19.4685  -11.0103
    65.000  -19.0110  -11.9590  -17.0162  -10.3611
    66.000  -19.3959  -10.8507  -15.1334   -9.7125
    67.000  -19.7940   -9.8597  -13.6145   -9.0851
    68.000  -20.2063   -8.9757  -12.3493   -8.4906
    69.000  -20.6343   -8.1860  -11.2716   -7.9346
    70.000  -21.0797   -7.4790  -10.3387   -7.4190
    71.000  -21.5443   -6.8444   -9.5216   -6.9438
    72.000  -22.0307   -6.2734   -8.7993   -6.5077
    73.000  -22.5415   -5.7590   -8.1566   -6.1092
    74.000  -23.0801   -5.2950   -7.5818   -5.7462
    75.000  -23.6505   -4.8763   -7.0658   -5.4169
    76.000  -24.2577   -4.4987   -6.6017   -5.1193
    77.000  -24.9074   -4.1587   -6.1835   -4.8518
    78.000  -25.6070   -3.8532   -5.8067   -4.6126
    79.000  -26.3658   -3.5796   -5.4675   -4.4004
    80.000  -27.1955   -3.3358   -5.1626   -4.2140
    81.000  -28.1114   -3.1199   -4.8895   -4.0522
    82.000  -29.1345   -2.9305   -4.6459   -3.9141
    83.000  -30.0000   -2.7661   -4.4299   -3.7988
    84.000  -30.0000   -2.6257   -4.2401   -3.7058
    85.000  -30.0000   -2.5083   -4.0751   -3.6343
    86.000  -30.0000   -2.4133   -3.9339   -3.5841
    87.000  -30.0000   -2.3399   -3.8155   -3.5548
    88.000  -30.0000   -2.2879   -3.7192   -3.5462
    89.000  -30.0000   -2.2568   -3.6445   -3.5582
    90.000  -30.0000   -2.2464   -3.5909   -3.5909




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -2.2264   -3.5415   -3.5415
   -89.000  -30.0000   -2.2343   -3.5011   -3.5979
   -88.000  -30.0000   -2.2579   -3.4765   -3.6706
   -87.000  -30.0000   -2.2974   -3.4678   -3.7597
   -86.000  -30.0000   -2.3528   -3.4746   -3.8656
   -85.000  -30.0000   -2.4243   -3.4972   -3.9885
   -84.000  -30.0000   -2.5119   -3.5353   -4.1288
   -83.000  -30.0000   -2.6159   -3.5892   -4.2868
   -82.000  -29.4124   -2.7365   -3.6589   -4.4628
   -81.000  -28.4316   -2.8739   -3.7445   -4.6572
   -80.000  -27.5626   -3.0282   -3.8462   -4.8702
   -79.000  -26.7845   -3.1998   -3.9642   -5.1019
   -78.000  -26.0815   -3.3887   -4.0988   -5.3523
   -77.000  -25.4417   -3.5950   -4.2502   -5.6212
   -76.000  -24.8556   -3.8188   -4.4187   -5.9080
   -75.000  -24.3155   -4.0599   -4.6046   -6.2117
   -74.000  -23.8151   -4.3179   -4.8082   -6.5304
   -73.000  -23.3491   -4.5921   -5.0296   -6.8616
   -72.000  -22.9129   -4.8814   -5.2692   -7.2015
   -71.000  -22.5025   -5.1843   -5.5268   -7.5445
   -70.000  -22.1145   -5.4981   -5.8026   -7.8836
   -69.000  -21.7458   -5.8197   -6.0960   -8.2091
   -68.000  -21.3936   -6.1445   -6.4064   -8.5092
   -67.000  -21.0556   -6.4663   -6.7328   -8.7700
   -66.000  -20.7295   -6.7776   -7.0732   -8.9763
   -65.000  -20.4134   -7.0690   -7.4251   -9.1129
   -64.000  -20.1054   -7.3294   -7.7847   -9.1672
   -63.000  -19.8043   -7.5468   -8.1468   -9.1308
   -62.000  -19.5085   -7.7089   -8.5046   -9.0018
   -61.000  -19.2170   -7.8047   -8.8492   -8.7848
   -60.000  -18.9289   -7.8260   -9.1696   -8.4903
   -59.000  -18.6436   -7.7689   -9.4533   -8.1322
   -58.000  -18.3606   -7.6342   -9.6864   -7.7262
   -57.000  -18.0794   -7.4277   -9.8553   -7.2874
   -56.000  -17.8002   -7.1589   -9.9484   -6.8292
   -55.000  -17.5227   -6.8395   -9.9581   -6.3627
   -54.000  -17.2473   -6.4821   -9.8818   -5.8970
   -53.000  -16.9742   -6.0988   -9.7231   -5.4386
   -52.000  -16.7039   -5.7001   -9.4906   -4.9926
   -51.000  -16.4367   -5.2953   -9.1965   -4.5624
   -50.000  -16.1734   -4.8915   -8.8547   -4.1507
   -49.000  -15.9145   -4.4944   -8.4792   -3.7590
   -48.000  -15.6606   -4.1085   -8.0827   -3.3884
   -47.000  -15.4125   -3.7369   -7.6759   -3.0395
   -46.000  -15.1707   -3.3820   -7.2676   -2.7127
   -45.000  -14.9359   -3.0453   -6.8647   -2.4080
   -44.000  -14.7088   -2.7282   -6.4723   -2.1255
   -43.000  -14.4900   -2.4312   -6.0942   -1.8651
   -42.000  -14.2801   -2.1549   -5.7331   -1.6267
   -41.000  -14.0795   -1.8996   -5.3909   -1.4100
   -40.000  -13.8890   -1.6654   -5.0689   -1.2150
   -39.000  -13.7089   -1.4525   -4.7679   -1.0414
   -38.000  -13.5398   -1.2608   -4.4885   -0.8893
   -37.000  -13.3819   -1.0903   -4.2308   -0.7584
   -36.000  -13.2359   -0.9411   -3.9951   -0.6489
   -35.000  -13.1020   -0.8131   -3.7813   -0.5607
   -34.000  -12.9805   -0.7064   -3.5894   -0.4939
   -33.000  -12.8719   -0.6210   -3.4195   -0.4487
   -32.000  -12.7763   -0.5571   -3.2713   -0.4253
   -31.000  -12.6941   -0.5149   -3.1450   -0.4239
   -30.000  -12.6256   -0.4946   -3.0404   -0.4449
   -29.000  -12.5709   -0.4964   -2.9577   -0.4889
   -28.000  -12.5303   -0.5208   -2.8968   -0.5563
   -27.000  -12.5040   -0.5683   -2.8580   -0.6478
   -26.000  -12.4923   -0.6393   -2.8414   -0.7643
   -25.000  -12.4952   -0.7346   -2.8472   -0.9066
   -24.000  -12.5130   -0.8551   -2.8759   -1.0760
   -23.000  -12.5458   -1.0016   -2.9279   -1.2738
   -22.000  -12.5938   -1.1753   -3.0036   -1.5014
   -21.000  -12.6569   -1.3775   -3.1038   -1.7608
   -20.000  -12.7354   -1.6097   -3.2291   -2.0541
   -19.000  -12.8293   -1.8739   -3.3806   -2.3839
   -18.000  -12.9384   -2.1720   -3.5591   -2.7533
   -17.000  -13.0628   -2.5068   -3.7660   -3.1661
   -16.000  -13.2023   -2.8812   -4.0026   -3.6268
   -15.000  -13.3567   -3.2989   -4.2706   -4.1410
   -14.000  -13.5255   -3.7642   -4.5719   -4.7156
   -13.000  -13.7082   -4.2825   -4.9087   -5.3594
   -12.000  -13.9042   -4.8603   -5.2836   -6.0839
   -11.000  -14.1124   -5.5058   -5.6995   -6.9040
   -10.000  -14.3316   -6.2291   -6.1599   -7.8400
    -9.000  -14.5601   -7.0433   -6.6686   -8.9202
    -8.000  -14.7959   -7.9650   -7.2302  -10.1861
    -7.000  -15.0366   -9.0160   -7.8497  -11.7018
    -6.000  -15.2790  -10.2244   -8.5324  -13.5736
    -5.000  -15.5194  -11.6260   -9.2837  -15.9979
    -4.000  -15.7535  -13.2605  -10.1081  -19.4024
    -3.000  -15.9766  -15.1494  -11.0069  -25.0186
    -2.000  -16.1831  -17.1961  -11.9742  -30.0000
    -1.000  -16.3674  -18.8817  -12.9881  -25.2878
     0.000  -16.5238  -19.1123  -13.9958  -19.5184
     1.000  -16.6470  -17.6651  -14.8939  -16.0441
     2.000  -16.7324  -15.6099  -15.5218  -13.5744
     3.000  -16.7768  -13.6383  -15.7111  -11.6676
     4.000  -16.7785  -11.9151  -15.3973  -10.1222
     5.000  -16.7373  -10.4342  -14.6748   -8.8297
     6.000  -16.6553   -9.1567  -13.7184   -7.7250
     7.000  -16.5356   -8.0455  -12.6787   -6.7661
     8.000  -16.3829   -7.0703  -11.6473   -5.9243
     9.000  -16.2026   -6.2082  -10.6693   -5.1790
    10.000  -16.0002   -5.4411   -9.7624   -4.5151
    11.000  -15.7816   -4.7555   -8.9306   -3.9213
    12.000  -15.5519   -4.1404   -8.1718   -3.3886
    13.000  -15.3162   -3.5873   -7.4812   -2.9101
    14.000  -15.0787   -3.0894   -6.8534   -2.4801
    15.000  -14.8429   -2.6411   -6.2834   -2.0942
    16.000  -14.6121   -2.2378   -5.7662   -1.7487
    17.000  -14.3886   -1.8759   -5.2975   -1.4403
    18.000  -14.1745   -1.5522   -4.8737   -1.1667
    19.000  -13.9713   -1.2641   -4.4914   -0.9255
    20.000  -13.7803   -1.0094   -4.1480   -0.7151
    21.000  -13.6025   -0.7862   -3.8409   -0.5340
    22.000  -13.4385   -0.5932   -3.5683   -0.3807
    23.000  -13.2888   -0.4289   -3.3283   -0.2544
    24.000  -13.1539   -0.2924   -3.1194   -0.1540
    25.000  -13.0338   -0.1827   -2.9404   -0.0789
    26.000  -12.9289   -0.0991   -2.7903   -0.0285
    27.000  -12.8390   -0.0410   -2.6683   -0.0023
    28.000  -12.7643   -0.0081   -2.5735    0.0000
    29.000  -12.7046    0.0000   -2.5055   -0.0213
    30.000  -12.6599   -0.0165   -2.4640   -0.0660
    31.000  -12.6300   -0.0577   -2.4485   -0.1342
    32.000  -12.6149   -0.1234   -2.4591   -0.2259
    33.000  -12.6142   -0.2140   -2.4956   -0.3411
    34.000  -12.6280   -0.3297   -2.5583   -0.4803
    35.000  -12.6559   -0.4709   -2.6475   -0.6436
    36.000  -12.6977   -0.6381   -2.7634   -0.8316
    37.000  -12.7534   -0.8321   -2.9067   -1.0448
    38.000  -12.8226   -1.0536   -3.0782   -1.2838
    39.000  -12.9051   -1.3039   -3.2787   -1.5494
    40.000  -13.0008   -1.5840   -3.5093   -1.8425
    41.000  -13.1094   -1.8954   -3.7715   -2.1642
    42.000  -13.2306   -2.2399   -4.0670   -2.5156
    43.000  -13.3642   -2.6197   -4.3976   -2.8981
    44.000  -13.5101   -3.0370   -4.7659   -3.3132
    45.000  -13.6679   -3.4949   -5.1748   -3.7624
    46.000  -13.8374   -3.9967   -5.6279   -4.2476
    47.000  -14.0183   -4.5467   -6.1294   -4.7706
    48.000  -14.2105   -5.1497   -6.6849   -5.3331
    49.000  -14.4136   -5.8117   -7.3011   -5.9366
    50.000  -14.6275   -6.5398   -7.9864   -6.5823
    51.000  -14.8519   -7.3425   -8.7521   -7.2701
    52.000  -15.0866   -8.2297   -9.6126   -7.9977
    53.000  -15.3314   -9.2128  -10.5878   -8.7597
    54.000  -15.5861  -10.3038  -11.7053   -9.5443
    55.000  -15.8506  -11.5119  -13.0052  -10.3309
    56.000  -16.1247  -12.8356  -14.5496  -11.0853
    57.000  -16.4084  -14.2416  -16.4402  -11.7574
    58.000  -16.7017  -15.6182  -18.8630  -12.2837
    59.000  -17.0045  -16.7100  -22.2115  -12.5999
    60.000  -17.3169  -17.1470  -27.5379  -12.6648
    61.000  -17.6392  -16.7399  -30.0000  -12.4789
    62.000  -17.9716  -15.7088  -28.5853  -12.0851
    63.000  -18.3145  -14.4216  -22.8934  -11.5476
    64.000  -18.6683  -13.1189  -19.4339  -10.9295
    65.000  -19.0338  -11.9029  -16.9830  -10.2800
    66.000  -19.4117  -10.8025  -15.0991   -9.6325
    67.000  -19.8029   -9.8174  -13.5788   -9.0071
    68.000  -20.2088   -8.9378  -12.3122   -8.4149
    69.000  -20.6306   -8.1515  -11.2332   -7.8612
    70.000  -21.0700   -7.4471  -10.2993   -7.3480
    71.000  -21.5291   -6.8146   -9.4811   -6.8749
    72.000  -22.0102   -6.2453   -8.7580   -6.4410
    73.000  -22.5161   -5.7323   -8.1146   -6.0443
    74.000  -23.0503   -5.2694   -7.5391   -5.6831
    75.000  -23.6166   -4.8516   -7.0226   -5.3553
    76.000  -24.2199   -4.4749   -6.5578   -5.0591
    77.000  -24.8662   -4.1355   -6.1392   -4.7928
    78.000  -25.5628   -3.8306   -5.7619   -4.5549
    79.000  -26.3188   -3.5575   -5.4223   -4.3438
    80.000  -27.1460   -3.3141   -5.1170   -4.1583
    81.000  -28.0598   -3.0986   -4.8435   -3.9974
    82.000  -29.0810   -2.9095   -4.5995   -3.8601
    83.000  -30.0000   -2.7453   -4.3832   -3.7456
    84.000  -30.0000   -2.6051   -4.1930   -3.6532
    85.000  -30.0000   -2.4879   -4.0277   -3.5824
    86.000  -30.0000   -2.3930   -3.8860   -3.5327
    87.000  -30.0000   -2.3198   -3.7673   -3.5039
    88.000  -30.0000   -2.2678   -3.6706   -3.4958
    89.000  -30.0000   -2.2367   -3.5955   -3.5083
    90.000  -30.0000   -2.2264   -3.5415   -3.5415




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -2.2063   -3.4927   -3.4927
   -89.000  -30.0000   -2.2142   -3.4520   -3.5495
   -88.000  -30.0000   -2.2378   -3.4271   -3.6225
   -87.000  -30.0000   -2.2774   -3.4180   -3.7121
   -86.000  -30.0000   -2.3328   -3.4246   -3.8184
   -85.000  -30.0000   -2.4043   -3.4468   -3.9418
